ID,City_ZhT,City_Py,Prov_Py,Prov_ZhT,Lat,Long,Level,Level_Eng,City_ZhS,Source
2273,城坊橋,Chengfangqiao,Yunnan,雲南,25.7573,103.831,,,城坊桥,https://en.wikipedia.org/wiki/List_of_cities_in_China
2274,承gan,Chenggan,Yunnan,雲南,26.1454,102.803,,,承gan,https://en.wikipedia.org/wiki/List_of_cities_in_China
2275,川西巴,Chuansiba,Yunnan,雲南,28.3196,104.1296,,,川西巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2276,楚雄彜族,Chuxiongyizu,Yunnan,雲南,25.045513,101.527992,自治州,Municipality,楚雄彝族,https://github.com/boyan01/ChinaRegionDistrict
2277,奇凱,Cikai,Yunnan,雲南,27.7634,98.711,,,奇凯,https://en.wikipedia.org/wiki/List_of_cities_in_China
2278,翠花,Cuihua,Yunnan,雲南,27.7377,103.8574,,,翠花,https://en.wikipedia.org/wiki/List_of_cities_in_China
2279,大街,Dajie,Yunnan,雲南,24.2962,102.7506,,,大街,https://en.wikipedia.org/wiki/List_of_cities_in_China
2280,大理白族,Dalibaizu,Yunnan,雲南,25.606486,100.267638,自治州,Municipality,大理白族,https://github.com/boyan01/ChinaRegionDistrict
2281,大理園,Daliyuan,Yunnan,雲南,27.1837,103.4864,,,大理园,https://en.wikipedia.org/wiki/List_of_cities_in_China
2282,丹鳳,Danfeng,Yunnan,雲南,24.8305,104.0082,,,丹凤,https://en.wikipedia.org/wiki/List_of_cities_in_China
2283,大松樹,Dasongshu,Yunnan,雲南,26.1368,103.5734,,,大松树,https://en.wikipedia.org/wiki/List_of_cities_in_China
2284,大興,Daxing,Yunnan,雲南,22.9939604964132,102.427409910023,,,大兴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2286,大當,Dedang,Yunnan,雲南,24.0118,99.2396,,,大当,https://en.wikipedia.org/wiki/List_of_cities_in_China
2287,德宏傣族景頗族,Dehongdaizujingpozu,Yunnan,雲南,24.433353,98.584895,自治州,Municipality,德宏傣族景颇族,https://github.com/boyan01/ChinaRegionDistrict
2288,點位街,Dianweijie,Yunnan,雲南,25.9075,102.8544,,,点位街,https://en.wikipedia.org/wiki/List_of_cities_in_China
2289,淀陽,Dianyang,Yunnan,雲南,24.7026,99.1592,,,淀阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
2290,迪慶藏族,Diqingcangzu,Yunnan,雲南,27.818807,99.702583,自治州,Municipality,迪庆藏族,https://github.com/boyan01/ChinaRegionDistrict
2291,東川,Dongchuan,Yunnan,雲南,25.4765,101.2847,,,东川,https://en.wikipedia.org/wiki/List_of_cities_in_China
2292,豆沙關,Doushaguan,Yunnan,雲南,28.048,104.1272,,,豆沙关,https://en.wikipedia.org/wiki/List_of_cities_in_China
2293,恩樂,Enle,Yunnan,雲南,23.9605,101.0826,,,恩乐,https://en.wikipedia.org/wiki/List_of_cities_in_China
2294,楓露,Fenglu,Yunnan,雲南,24.6728,102.9149,,,枫露,https://github.com/boyan01/ChinaRegionDistrict
2295,鳳山,Fengshan,Yunnan,雲南,24.5833,99.9,,,凤山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2296,甘溝,Gangou,Yunnan,雲南,26.515,103.1477,,,甘沟,https://en.wikipedia.org/wiki/List_of_cities_in_China
2297,高家村,Gaojiacun,Yunnan,雲南,25.2586,104.0634,,,高家村,https://en.wikipedia.org/wiki/List_of_cities_in_China
2298,格魯萬,Geluwan,Yunnan,雲南,27.3737,99.6561,,,格鲁万,https://en.wikipedia.org/wiki/List_of_cities_in_China
2299,耿馬,Gengma,Yunnan,雲南,23.5233,99.3786,,,耿马,https://en.wikipedia.org/wiki/List_of_cities_in_China
2300,共和,Gonghe,Yunnan,雲南,25.2558,101.5186,,,共和,https://en.wikipedia.org/wiki/List_of_cities_in_China
2301,狗狗,Goujie,Yunnan,雲南,25.7424,102.8008,,,狗狗,https://en.wikipedia.org/wiki/List_of_cities_in_China
2302,桂山,Guishan,Yunnan,雲南,24.0503,102.0002,,,桂山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2303,固治,Guji,Yunnan,雲南,27.1696,103.2843,,,固治,https://en.wikipedia.org/wiki/List_of_cities_in_China
2304,河口,Hekou,Yunnan,雲南,22.5385,104.0111,,,河口,https://en.wikipedia.org/wiki/List_of_cities_in_China
2305,紅河哈尼族彜族,Honghehanizuyizu,Yunnan,雲南,23.363245,103.374893,自治州,Municipality,红河哈尼族彝族,https://github.com/boyan01/ChinaRegionDistrict
2306,黃閣溪,Huanggexi,Yunnan,雲南,27.8541,103.8611,,,黄阁溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
2307,黃井壩,Huangjingba,Yunnan,雲南,28.0136,103.9985,,,黄井坝,https://en.wikipedia.org/wiki/List_of_cities_in_China
2308,黃山,Huangshan,Yunnan,雲南,26.8263,100.2191,,,黄山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2309,江納,Jiangna,Yunnan,雲南,23.6092,104.3731,,,江纳,https://en.wikipedia.org/wiki/List_of_cities_in_China
2310,建堂,Jiantang,Yunnan,雲南,27.8224,99.7693,,,建堂,https://en.wikipedia.org/wiki/List_of_cities_in_China
2311,健新村,Jianxincun,Yunnan,雲南,25.8389,104.1195,,,健新村,https://en.wikipedia.org/wiki/List_of_cities_in_China
2312,焦葵,Jiaokui,Yunnan,雲南,27.5941,104.0048,,,焦葵,https://en.wikipedia.org/wiki/List_of_cities_in_China
2313,礁溪口,Jiaoxiyakou,Yunnan,雲南,26.1283,102.45,,,礁溪口,https://en.wikipedia.org/wiki/List_of_cities_in_China
2314,界村,Jiecun,Yunnan,雲南,27.3557,102.9827,,,界村,https://en.wikipedia.org/wiki/List_of_cities_in_China
2315,解子,Jiezi,Yunnan,雲南,26.7893,102.9919,,,解子,https://en.wikipedia.org/wiki/List_of_cities_in_China
2316,街上,Jiezishang,Yunnan,雲南,26.9894,103.3447,,,街上,https://en.wikipedia.org/wiki/List_of_cities_in_China
2317,金壁,Jinbi,Yunnan,雲南,25.7086,101.3368,,,金壁,https://en.wikipedia.org/wiki/List_of_cities_in_China
2318,金城,Jincheng,Yunnan,雲南,25.5015,102.4006,,,金城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2319,金頂,Jinding,Yunnan,雲南,26.439,99.4406,,,金顶,https://en.wikipedia.org/wiki/List_of_cities_in_China
2320,金河,Jinhe,Yunnan,雲南,22.7667,103.25,,,金河,https://en.wikipedia.org/wiki/List_of_cities_in_China
2321,金華,Jinhua,Yunnan,雲南,26.538,99.9172,,,金华,https://en.wikipedia.org/wiki/List_of_cities_in_China
2322,金牛,Jinniu,Yunnan,雲南,25.8006,100.5743,,,金牛,https://en.wikipedia.org/wiki/List_of_cities_in_China
2325,金山,Jinshan,Yunnan,雲南,25.1151,102.0983,,,金山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2326,晉中,Jinzhong,Yunnan,雲南,26.3504,103.4167,,,晋中,https://github.com/boyan01/ChinaRegionDistrict
2327,開化,Kaihua,Yunnan,雲南,23.3715,104.2437,,,开化,https://github.com/boyan01/ChinaRegionDistrict
2328,凱文,Kaiwen,Yunnan,雲南,27.1561,99.8348,,,凯文,https://en.wikipedia.org/wiki/List_of_cities_in_China
2329,加治,Kaji,Yunnan,雲南,26.0285,102.7888,,,加治,https://en.wikipedia.org/wiki/List_of_cities_in_China
2330,曠園,Kuangyuan,Yunnan,雲南,24.9138,103.1479,,,旷园,https://en.wikipedia.org/wiki/List_of_cities_in_China
2331,昆明,Kunming,Yunnan,雲南,24.880095,102.832891,市,Municipality,昆明,https://github.com/boyan01/ChinaRegionDistrict
2332,昆陽,Kunyang,Yunnan,雲南,24.6675,102.5919,,,昆阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
2333,老店子,Laodianzi,Yunnan,雲南,26.9308,103.2922,,,老店子,https://en.wikipedia.org/wiki/List_of_cities_in_China
2334,老房子,Laofangzi,Yunnan,雲南,26.6716,103.1883,,,老房子,https://en.wikipedia.org/wiki/List_of_cities_in_China
2339,拉贊中,Lazanzhong,Yunnan,雲南,28.2212,99.7322,,,拉赞中,https://en.wikipedia.org/wiki/List_of_cities_in_China
2340,萊達巴,Leidaba,Yunnan,雲南,27.9572,104.3387,,,莱达巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2341,連城,Liancheng,Yunnan,雲南,24.0519,105.075,,,连城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2342,連然,Lianran,Yunnan,雲南,24.9211,102.4778,,,连然,https://github.com/boyan01/ChinaRegionDistrict
2343,連珠,Lianzhu,Yunnan,雲南,23.4084,101.7103,,,连珠,https://en.wikipedia.org/wiki/List_of_cities_in_China
2344,麗江,Lijiang,Yunnan,雲南,26.8667380062904,100.228969538135,市,Municipality,丽江,https://github.com/boyan01/ChinaRegionDistrict
2346,臨安,Lin’an,Yunnan,雲南,23.6025,102.8309,,,临安,https://en.wikipedia.org/wiki/List_of_cities_in_China
2347,臨滄,Lincang,Yunnan,雲南,23.883955,100.08879,市,Municipality,临沧,https://github.com/boyan01/ChinaRegionDistrict
2348,龍城,Longcheng,Yunnan,雲南,24.8983,102.7997,,,龙城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2350,龍川,Longchuan,Yunnan,雲南,25.1615,101.2942,,,龙川,https://en.wikipedia.org/wiki/List_of_cities_in_China
2351,龍泉,Longquan,Yunnan,雲南,24.6719,102.1613,,,龙泉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2352,龍山,Longshan,Yunnan,雲南,24.6009,98.7042,,,龙山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2353,鹿fu,Lufu,Yunnan,雲南,24.7602,103.2665,,,鹿fu,https://en.wikipedia.org/wiki/List_of_cities_in_China
2354,羅雄,Luoxiong,Yunnan,雲南,24.8856,104.2923,,,罗雄,https://en.wikipedia.org/wiki/List_of_cities_in_China
2355,陸章,Luzhang,Yunnan,雲南,25.8519,98.8562,,,陆章,https://github.com/boyan01/ChinaRegionDistrict
2356,馬白,Mabai,Yunnan,雲南,23.0128,104.4508,,,马白,https://en.wikipedia.org/wiki/List_of_cities_in_China
2357,馬場,Machang,Yunnan,雲南,26.1079,104.268,,,马场,https://en.wikipedia.org/wiki/List_of_cities_in_China
2358,馬里,Mali,Yunnan,雲南,23.1262,104.7409,,,马里,https://en.wikipedia.org/wiki/List_of_cities_in_China
2359,茅山街,Maoshanjie,Yunnan,雲南,25.6678,102.4991,,,茅山街,https://en.wikipedia.org/wiki/List_of_cities_in_China
2360,夢東,Mengdong,Yunnan,雲南,23.1615,99.2023,,,梦东,https://en.wikipedia.org/wiki/List_of_cities_in_China
2361,夢浪,Menglang,Yunnan,雲南,22.5621,99.9103,,,梦浪,https://en.wikipedia.org/wiki/List_of_cities_in_China
2362,孟烈,Menglie,Yunnan,雲南,22.5597,101.8679,,,孟烈,https://en.wikipedia.org/wiki/List_of_cities_in_China
2363,夢夢,Mengmeng,Yunnan,雲南,23.465,99.8021,,,梦梦,https://en.wikipedia.org/wiki/List_of_cities_in_China
2364,夢鎖,Mengsuo,Yunnan,雲南,22.602,99.5514,,,梦锁,https://en.wikipedia.org/wiki/List_of_cities_in_China
2365,密城,Micheng,Yunnan,雲南,25.3204,100.4993,,,密城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2366,密陽,Miyang,Yunnan,雲南,24.4042,103.4428,,,密阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
2367,莫一,Moshiyi,Yunnan,雲南,27.8277,103.7283,,,莫一,https://en.wikipedia.org/wiki/List_of_cities_in_China
2368,木增,Muzeng,Yunnan,雲南,26.0524,102.4793,,,木增,https://en.wikipedia.org/wiki/List_of_cities_in_China
2369,那霸,Nahaping,Yunnan,雲南,28.4318,103.8578,,,那霸,https://en.wikipedia.org/wiki/List_of_cities_in_China
2370,南劍,Nanjian,Yunnan,雲南,25.048,100.5322,,,南剑,https://en.wikipedia.org/wiki/List_of_cities_in_China
2371,南山,Nansan,Yunnan,雲南,23.7957,98.804,,,南山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2372,南沙,Nansha,Yunnan,雲南,23.1804,102.8333,,,南沙,https://en.wikipedia.org/wiki/List_of_cities_in_China
2373,南雲,Nayun,Yunnan,雲南,22.332,99.5613,,,南云,https://en.wikipedia.org/wiki/List_of_cities_in_China
2374,寧格爾,Ning’er,Yunnan,雲南,23.0405,101.0368,,,寧格尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
2375,寧州,Ningzhou,Yunnan,雲南,24.1877,102.917,,,寧州,https://en.wikipedia.org/wiki/List_of_cities_in_China
2376,牛皮齋,Niupizhai,Yunnan,雲南,28.1115,104.3814,,,牛皮斋,https://en.wikipedia.org/wiki/List_of_cities_in_China
2377,怒江傈僳族,Nujianglisuzu,Yunnan,雲南,25.817555,98.8566,自治州,Municipality,怒江傈僳族,https://github.com/boyan01/ChinaRegionDistrict
2378,彭家寨子,Pengjia Zhaizi,Yunnan,雲南,27.6083,103.5271,,,彭家寨子,https://en.wikipedia.org/wiki/List_of_cities_in_China
2379,平坡,Pingpo,Yunnan,雲南,25.4284,103.7545,,,平坡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2380,平山,Pingshan,Yunnan,雲南,25.5198,102.4758,,,平山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2381,平遠,Pingyuan,Yunnan,雲南,24.7364,97.9136,,,平远,https://en.wikipedia.org/wiki/List_of_cities_in_China
2382,普洱,Puer,Yunnan,雲南,22.825155,100.966156,市,Municipality,普洱,https://github.com/boyan01/ChinaRegionDistrict
2383,浦家灣,Pujiawan,Yunnan,雲南,26.1855,102.2915,,,浦家湾,https://en.wikipedia.org/wiki/List_of_cities_in_China
2384,橋上,Qiaoshang,Yunnan,雲南,27.9427,105.1648,,,桥上,https://en.wikipedia.org/wiki/List_of_cities_in_China
2385,青鳳林,Qingfenglin,Yunnan,雲南,27.7878,105.1457,,,青凤林,https://en.wikipedia.org/wiki/List_of_cities_in_China
2386,曲靖,Qujing,Yunnan,雲南,25.489999,103.796167,市,Municipality,曲靖,https://github.com/boyan01/ChinaRegionDistrict
2388,仁德,Rende,Yunnan,雲南,25.5582,103.276,,,仁德,https://en.wikipedia.org/wiki/List_of_cities_in_China
2389,三官齋,Sanguanzhai,Yunnan,雲南,27.1077,103.2566,,,三官斋,https://en.wikipedia.org/wiki/List_of_cities_in_China
2390,三口堂,Sankoutang,Yunnan,雲南,27.9127,104.9505,,,三口堂,https://en.wikipedia.org/wiki/List_of_cities_in_China
2391,薩齊巴,Saziba,Yunnan,雲南,25.8673,102.6185,,,萨齐巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2392,上吧,Shangba,Yunnan,雲南,27.6296,103.3045,,,上吧,https://en.wikipedia.org/wiki/List_of_cities_in_China
2393,上街,Shangjie,Yunnan,雲南,25.6711,99.9802,,,上街,https://en.wikipedia.org/wiki/List_of_cities_in_China
2394,上巴,Shangpa,Yunnan,雲南,26.9195,98.9516,,,上巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2395,上天壩,Shangtianba,Yunnan,雲南,28.0312,103.8618,,,上天坝,https://en.wikipedia.org/wiki/List_of_cities_in_China
2396,山角,Shanjiao,Yunnan,雲南,27.3223,103.0684,,,山角,https://en.wikipedia.org/wiki/List_of_cities_in_China
2397,山子迪,Shanzidi,Yunnan,雲南,26.5538,103.2604,,,山子迪,https://en.wikipedia.org/wiki/List_of_cities_in_China
2398,昇平,Shengping,Yunnan,雲南,28.4856,98.9114,,,昇平,https://en.wikipedia.org/wiki/List_of_cities_in_China
2399,石門,Shimen,Yunnan,雲南,25.8948,99.4294,,,石门,https://en.wikipedia.org/wiki/List_of_cities_in_China
2400,芝子,Shiziba,Yunnan,雲南,27.9796,104.1806,,,芝子,https://en.wikipedia.org/wiki/List_of_cities_in_China
2401,雙江,Shuangjiang,Yunnan,雲南,24.1726,102.4005,,,双江,https://en.wikipedia.org/wiki/List_of_cities_in_China
2402,水溝,Shuigou,Yunnan,雲南,26.9381,103.0396,,,水沟,https://en.wikipedia.org/wiki/List_of_cities_in_China
2403,水溝’,Shuigou’ao,Yunnan,雲南,27.1191,103.3534,,,水沟’,https://en.wikipedia.org/wiki/List_of_cities_in_China
2404,水磨,Shuimo,Yunnan,雲南,27.3019,103.4143,,,水磨,https://en.wikipedia.org/wiki/List_of_cities_in_China
2405,水天寨,Shuitianzhai,Yunnan,雲南,27.7643,105.2516,,,水天寨,https://en.wikipedia.org/wiki/List_of_cities_in_China
2406,思茅,Simao,Yunnan,雲南,22.7807,100.9782,,,思茅,https://github.com/boyan01/ChinaRegionDistrict
2407,松陽,Songyang,Yunnan,雲南,25.3251,103.0298,,,松阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
2408,蘇家營,Sujiaying,Yunnan,雲南,25.6316,102.5847,,,苏家营,https://en.wikipedia.org/wiki/List_of_cities_in_China
2409,太平店,Taipingdian,Yunnan,雲南,28.5593,104.222,,,太平店,https://en.wikipedia.org/wiki/List_of_cities_in_China
2410,坦頭,Tantou,Yunnan,雲南,28.2833,104.2667,,,坦头,https://en.wikipedia.org/wiki/List_of_cities_in_China
2411,天嶽,Tengyue,Yunnan,雲南,25.0333,98.4666,,,天岳,https://github.com/boyan01/ChinaRegionDistrict
2412,天行場,Tianxingchang,Yunnan,雲南,27.8423,103.9824,,,天行场,https://en.wikipedia.org/wiki/List_of_cities_in_China
2413,鐵線溪,Tiexianxi,Yunnan,雲南,27.9119,103.8894,,,铁线溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
2414,同泉,Tongquan,Yunnan,雲南,25.4,103.5667,,,同泉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2415,萬和場,Wanhechang,Yunnan,雲南,27.7759,103.5095,,,万和场,https://en.wikipedia.org/wiki/List_of_cities_in_China
2416,威遠,Weiyuan,Yunnan,雲南,23.4683,100.6835,,,威远,https://en.wikipedia.org/wiki/List_of_cities_in_China
2417,文蘭,Wenlan,Yunnan,雲南,23.3689,103.3881,,,文兰,https://github.com/boyan01/ChinaRegionDistrict
2418,文平,Wenping,Yunnan,雲南,27.1931,103.5273,,,文平,https://en.wikipedia.org/wiki/List_of_cities_in_China
2419,文山壯族苗族,Wenshanzhuangzumiaozu,Yunnan,雲南,23.400733,104.216248,自治州,Municipality,文山壮族苗族,https://github.com/boyan01/ChinaRegionDistrict
2420,五峰,Wufeng,Yunnan,雲南,27.45,104.8333,,,五峰,https://en.wikipedia.org/wiki/List_of_cities_in_China
2421,相城,Xiangcheng,Yunnan,雲南,25.4669,100.5625,,,相城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2422,向家壩,Xiangjiaba,Yunnan,雲南,28.6327,104.4042,,,向家坝,https://en.wikipedia.org/wiki/List_of_cities_in_China
2423,襄陽市,Xiangyang,Yunnan,雲南,26.7599,103.2539,,,襄阳市,https://en.wikipedia.org/wiki/List_of_cities_in_China
2424,小坪壩,Xiaopingba,Yunnan,雲南,25.4949,102.5123,,,小坪坝,https://en.wikipedia.org/wiki/List_of_cities_in_China
2425,小鐵場,Xiaotiechang,Yunnan,雲南,26.2838,103.6386,,,小铁场,https://en.wikipedia.org/wiki/List_of_cities_in_China
2426,下橋頭,Xiaqiaotou,Yunnan,雲南,27.1853,100.0434,,,下桥头,https://en.wikipedia.org/wiki/List_of_cities_in_China
2427,西城,Xicheng,Yunnan,雲南,23.3629,103.1545,,,西城,https://github.com/boyan01/ChinaRegionDistrict
2428,溪洛渡,Xiluodu,Yunnan,雲南,28.2442,103.6385,,,溪洛渡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2429,新村,Xincun,Yunnan,雲南,27.6718,103.8699,,,新村,https://en.wikipedia.org/wiki/List_of_cities_in_China
2430,興隆場,Xinglongchang,Yunnan,雲南,28.2663,104.389,,,兴隆场,https://en.wikipedia.org/wiki/List_of_cities_in_China
2433,西坪,Xiping,Yunnan,雲南,25.6005,103.8166,,,西坪,https://github.com/boyan01/ChinaRegionDistrict
2434,夏莎,Xisa,Yunnan,雲南,23.45,104.7077,,,夏莎,https://en.wikipedia.org/wiki/List_of_cities_in_China
2435,西沙橋,Xishaqiao,Yunnan,雲南,28.3025,103.9848,,,西沙桥,https://en.wikipedia.org/wiki/List_of_cities_in_China
2436,西雙版納傣族,Xishuangbannadaizu,Yunnan,雲南,22.009113,100.796984,自治州,Municipality,西双版纳傣族,https://github.com/boyan01/ChinaRegionDistrict
2437,秀山,Xiushan,Yunnan,雲南,24.11,102.7615,,,秀山,https://en.wikipedia.org/wiki/List_of_cities_in_China
2438,燕京,Yanjing,Yunnan,雲南,28.0823,104.195,,,燕京,https://en.wikipedia.org/wiki/List_of_cities_in_China
2439,義龍,Yilong,Yunnan,雲南,23.6914,102.487,,,义龙,https://en.wikipedia.org/wiki/List_of_cities_in_China
2440,義沙,Yisa,Yunnan,雲南,23.3323,102.4471,,,义沙,https://en.wikipedia.org/wiki/List_of_cities_in_China
2441,永北,Yongbei,Yunnan,雲南,26.6462,100.7807,,,永北,https://en.wikipedia.org/wiki/List_of_cities_in_China
2442,永定,Yongding,Yunnan,雲南,26.0412,101.6864,,,永定,https://en.wikipedia.org/wiki/List_of_cities_in_China
2443,有店,Youdian,Yunnan,雲南,24.8289,99.5923,,,有店,https://en.wikipedia.org/wiki/List_of_cities_in_China
2444,元馬,Yuanma,Yunnan,雲南,25.682,101.872,,,元马,https://en.wikipedia.org/wiki/List_of_cities_in_China
2445,月樂節,Yuelejie,Yunnan,雲南,27.8269,103.7831,,,月乐节,https://en.wikipedia.org/wiki/List_of_cities_in_China
2446,雨湖,Yuhu,Yunnan,雲南,26.1068,99.9829,,,雨湖,https://en.wikipedia.org/wiki/List_of_cities_in_China
2447,於家寨,Yujiazhai,Yunnan,雲南,27.8415,104.8249,,,於家寨,https://en.wikipedia.org/wiki/List_of_cities_in_China
2448,雲鶴,Yunhe,Yunnan,雲南,26.525,100.1978,,,云鹤,https://en.wikipedia.org/wiki/List_of_cities_in_China
2449,玉屏,Yuping,Yunnan,雲南,22.9769,103.7108,,,玉屏,https://en.wikipedia.org/wiki/List_of_cities_in_China
2450,玉溪,Yuxi,Yunnan,雲南,24.347324,102.527197,市,Municipality,玉溪,https://github.com/boyan01/ChinaRegionDistrict
2451,張峰,Zhangfeng,Yunnan,雲南,24.2209,97.7868,,,张峰,https://en.wikipedia.org/wiki/List_of_cities_in_China
2452,昭通,Zhaotong,Yunnan,雲南,27.338257,103.717465,市,Municipality,昭通,https://github.com/boyan01/ChinaRegionDistrict
2453,扎西,Zhaxi,Yunnan,雲南,27.8508,104.9687,,,扎西,https://en.wikipedia.org/wiki/List_of_cities_in_China
2454,中安,Zhong’an,Yunnan,雲南,25.6667,104.2333,,,中安,https://en.wikipedia.org/wiki/List_of_cities_in_China
2455,中巴,Zhongba,Yunnan,雲南,27.9543,105.0404,,,中巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2456,中城,Zhongcheng,Yunnan,雲南,28.591,103.9396,,,中城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2459,中和場,Zhonghechang,Yunnan,雲南,28.1538,104.0984,,,中和场,https://en.wikipedia.org/wiki/List_of_cities_in_China
2460,中樞,Zhongshu,Yunnan,雲南,25.0273,103.663,,,中枢,https://en.wikipedia.org/wiki/List_of_cities_in_China
2461,中樞,Zhongshu,Yunnan,雲南,24.5167,103.7667,,,中枢,https://en.wikipedia.org/wiki/List_of_cities_in_China
